OpenTime,SUPER-USDT_Open,SUPER-USDT_High,SUPER-USDT_Low,SUPER-USDT_Close,SUPER-USDT_Volume,CloseTime,SUPER-USDT_QAV,SUPER-USDT_TradeNum,SUPER-USDT_TBBAV,SUPER-USDT_TBQAV,SUPER-USDT_Ignore,AVAX-USDT_Open,AVAX-USDT_High,AVAX-USDT_Low,AVAX-USDT_Close,AVAX-USDT_Volume,AVAX-USDT_QAV,AVAX-USDT_TradeNum,AVAX-USDT_TBBAV,AVAX-USDT_TBQAV,AVAX-USDT_Ignore,MATIC-USDT_Open,MATIC-USDT_High,MATIC-USDT_Low,MATIC-USDT_Close,MATIC-USDT_Volume,MATIC-USDT_QAV,MATIC-USDT_TradeNum,MATIC-USDT_TBBAV,MATIC-USDT_TBQAV,MATIC-USDT_Ignore,ETH-USDT_Open,ETH-USDT_High,ETH-USDT_Low,ETH-USDT_Close,ETH-USDT_Volume,ETH-USDT_QAV,ETH-USDT_TradeNum,ETH-USDT_TBBAV,ETH-USDT_TBQAV,ETH-USDT_Ignore,SAND-USDT_Open,SAND-USDT_High,SAND-USDT_Low,SAND-USDT_Close,SAND-USDT_Volume,SAND-USDT_QAV,SAND-USDT_TradeNum,SAND-USDT_TBBAV,SAND-USDT_TBQAV,SAND-USDT_Ignore,LUNA-USDT_Open,LUNA-USDT_High,LUNA-USDT_Low,LUNA-USDT_Close,LUNA-USDT_Volume,LUNA-USDT_QAV,LUNA-USDT_TradeNum,LUNA-USDT_TBBAV,LUNA-USDT_TBQAV,LUNA-USDT_Ignore,ADA-USDT_Open,ADA-USDT_High,ADA-USDT_Low,ADA-USDT_Close,ADA-USDT_Volume,ADA-USDT_QAV,ADA-USDT_TradeNum,ADA-USDT_TBBAV,ADA-USDT_TBQAV,ADA-USDT_Ignore,DOGE-USDT_Open,DOGE-USDT_High,DOGE-USDT_Low,DOGE-USDT_Close,DOGE-USDT_Volume,DOGE-USDT_QAV,DOGE-USDT_TradeNum,DOGE-USDT_TBBAV,DOGE-USDT_TBQAV,DOGE-USDT_Ignore,BTC-USDT_Open,BTC-USDT_High,BTC-USDT_Low,BTC-USDT_Close,BTC-USDT_Volume,BTC-USDT_QAV,BTC-USDT_TradeNum,BTC-USDT_TBBAV,BTC-USDT_TBQAV,BTC-USDT_Ignore
2022-02-06 00:00:00,0.7666,0.7724,0.7609,0.7722,222458.0,2022-02-06 00:59:59.999,170491.0615,777.0,96549.0,73979.8662,0.0,77.01,78.71,76.97,78.58,62944.32,4906765.9561,11282.0,38609.9,3009098.2636,0.0,1.711,1.733,1.711,1.731,1494496.3,2573638.0355,6601.0,770604.6,1327045.6573,0.0,3012.64,3029.8,3010.43,3026.31,6174.434,18658572.106423,14998.0,3022.6481,9133775.048756,0.0,4.34,4.5776,4.3397,4.5691,4815868.0,21410906.1546,42388.0,2666458.0,11854605.462,0.0,55.36,55.93,55.34,55.89,105227.45,5851144.8354,5649.0,58590.14,3257511.0769,0.0,1.125,1.128,1.12,1.126,2454228.8,2761452.4321,5165.0,1181940.5,1330296.9598,0.0,0.1468,0.1475,0.1463,0.1475,11421336.0,1678162.5445,3783.0,6010488.0,883555.6464,0.0,41382.6,41526.22,41340.35,41478.68,495.10741,20518819.7587571,26210.0,247.89662,10273609.8459243,0.0
2022-02-06 01:00:00,0.7722,0.7868,0.7717,0.7811,200698.0,2022-02-06 01:59:59.999,156494.2935,868.0,106371.0,82901.5654,0.0,78.58,78.97,78.5,78.81,27376.3,2155273.79,7665.0,13106.59,1031971.4207,0.0,1.73,1.744,1.729,1.742,1795557.0,3118029.2871,9061.0,1018180.0,1768476.0787,0.0,3026.31,3033.84,3020.79,3030.58,7305.0541,22120458.501279,16688.0,3560.4289,10781024.242487,0.0,4.5699,4.6853,4.5691,4.6366,5859560.0,27123495.6203,50552.0,2827916.0,13094750.5944,0.0,55.89,57.21,55.88,56.94,178026.57,10062036.4202,13265.0,107033.55,6051515.5051,0.0,1.126,1.14,1.126,1.14,3350831.9,3794821.2872,7497.0,1950455.6,2209366.8041,0.0,0.1474,0.1493,0.1474,0.1488,13824005.0,2050842.9416,4553.0,8147893.0,1208976.7547,0.0,41478.67,41640.0,41475.85,41606.03,567.02825,23564916.9519027,25113.0,262.27956,10899602.0902383,0.0
2022-02-06 02:00:00,0.7816,0.7921,0.779,0.7819,208825.0,2022-02-06 02:59:59.999,163959.8637,809.0,120446.0,94555.327,0.0,78.8,78.95,78.06,78.45,27465.22,2158201.6805,4710.0,14044.01,1103903.6259,0.0,1.742,1.754,1.739,1.752,2047989.7,3573341.0626,9529.0,1153576.4,2013189.9023,0.0,3030.58,3031.63,3015.39,3024.25,5582.6316,16878042.917785,16788.0,2598.4957,7857048.695177,0.0,4.6379,4.6586,4.5542,4.5909,2483377.0,11441542.0363,22128.0,1179809.0,5437497.4917,0.0,56.95,57.14,55.78,56.11,161729.14,9142176.7398,10818.0,69781.7,3945001.1958,0.0,1.139,1.144,1.124,1.128,5865253.5,6663771.0418,11338.0,2803713.0,3187642.8694,0.0,0.1488,0.1492,0.1477,0.1482,15776168.0,2344261.858,3887.0,7055989.0,1048633.6646,0.0,41606.04,41628.19,41462.73,41534.56,602.64639,25041740.7329407,25679.0,292.72922,12163008.3456314,0.0
2022-02-06 03:00:00,0.7827,0.783,0.7755,0.7755,131252.0,2022-02-06 03:59:59.999,102241.4045,304.0,55941.0,43548.8253,0.0,78.43,78.64,78.09,78.1,13466.35,1055566.3488,2561.0,6615.17,518487.6813,0.0,1.751,1.754,1.744,1.745,1497722.4,2620458.712,5716.0,824533.9,1442829.8738,0.0,3024.42,3025.43,3008.58,3008.6,4670.2049,14095084.445483,12016.0,2425.0287,7317755.558559,0.0,4.5892,4.6165,4.5165,4.5166,1622400.0,7423796.4521,15719.0,800409.0,3664527.1642,0.0,56.1,56.27,55.73,55.83,77129.92,4319539.3774,5456.0,37639.5,2107930.0991,0.0,1.127,1.135,1.126,1.128,2958631.5,3343556.4862,6141.0,1307438.6,1478218.0513,0.0,0.1481,0.1485,0.1477,0.148,9112791.0,1349227.0514,2560.0,5404648.0,800427.4306,0.0,41534.57,41556.01,41431.13,41444.04,399.475,16578459.8838854,20150.0,171.3703,7112284.6764029,0.0
2022-02-06 04:00:00,0.7757,0.7774,0.7657,0.7743,138417.0,2022-02-06 04:59:59.999,106792.8281,584.0,84897.0,65569.4332,0.0,78.1,78.46,77.06,77.79,33035.46,2565197.0789,7354.0,14337.98,1113311.1027,0.0,1.745,1.75,1.716,1.724,2406180.1,4154838.7659,11097.0,1142382.0,1972170.6396,0.0,3008.59,3017.99,2988.7,3017.05,10797.7789,32432986.788166,23938.0,5332.289,16021708.061864,0.0,4.5166,4.59,4.4465,4.5622,3433168.0,15520085.2093,30062.0,1834730.0,8297499.3083,0.0,55.84,56.19,54.83,56.16,167165.94,9279768.0377,12100.0,82194.9,4566687.3028,0.0,1.127,1.131,1.111,1.121,6055973.1,6769677.2484,16996.0,2934193.3,3280501.54,0.0,0.148,0.1481,0.1465,0.1476,14575798.0,2146074.2186,4381.0,7397469.0,1089144.7729,0.0,41444.03,41545.41,41305.29,41543.41,706.11945,29254781.4364073,27972.0,353.42705,14644103.1177258,0.0
2022-02-06 05:00:00,0.7745,0.7821,0.7734,0.7767,120848.0,2022-02-06 05:59:59.999,93929.3797,380.0,72616.0,56459.657,0.0,77.79,78.22,77.42,77.71,28743.85,2237820.208,4054.0,17675.72,1376154.6997,0.0,1.724,1.727,1.717,1.725,1110764.1,1913580.0637,4285.0,648541.2,1117526.3312,0.0,3017.04,3022.07,3010.42,3020.0,3633.1129,10963355.681662,13231.0,2045.4931,6173435.90058,0.0,4.5621,4.5918,4.5339,4.5576,1614980.0,7368128.0748,15439.0,754375.0,3441560.446,0.0,56.16,56.55,55.68,56.38,78429.81,4404587.4595,6244.0,34937.22,1962206.2228,0.0,1.12,1.125,1.118,1.124,2757754.8,3093219.5066,8200.0,1363267.1,1529593.9722,0.0,0.1477,0.1481,0.1474,0.148,5679656.0,839312.3821,2228.0,2757530.0,407599.8685,0.0,41543.41,41587.44,41490.38,41572.96,364.03309,15123480.7877972,17785.0,180.39277,7494549.8927281,0.0
2022-02-06 06:00:00,0.7759,0.778,0.769,0.772,97479.0,2022-02-06 06:59:59.999,75324.4544,424.0,46476.0,35888.2897,0.0,77.72,77.78,77.08,77.36,25131.27,1947057.7573,4518.0,10665.56,826267.0495,0.0,1.726,1.726,1.709,1.715,1587753.9,2728560.466,7258.0,821437.7,1411943.535,0.0,3020.0,3020.41,2997.43,3003.08,5973.4649,17963937.954959,14842.0,2309.2913,6942927.308979,0.0,4.5573,4.5761,4.4982,4.523,1591384.0,7221569.301,17177.0,794281.0,3603861.06,0.0,56.37,56.46,55.42,55.71,128513.73,7175057.3297,7961.0,65874.52,3677719.8828,0.0,1.124,1.125,1.115,1.119,3467919.2,3886280.8975,6809.0,1786734.4,2002814.4795,0.0,0.1479,0.148,0.1468,0.147,9468760.0,1394631.9639,3076.0,3660953.0,539245.9296,0.0,41572.97,41580.04,41401.58,41451.37,478.02756,19836439.8527745,21617.0,226.93382,9417433.0388169,0.0
2022-02-06 07:00:00,0.772,0.7761,0.7653,0.7758,181553.0,2022-02-06 07:59:59.999,139881.8212,514.0,73021.0,56288.6328,0.0,77.36,77.8,77.13,77.66,21830.21,1692003.7504,3951.0,11556.41,896435.7945,0.0,1.714,1.733,1.708,1.725,1579016.5,2715801.2803,5957.0,869722.2,1497350.9879,0.0,3003.09,3018.0,2995.0,3010.56,8882.8032,26716999.548519,19698.0,4963.2329,14928562.288941,0.0,4.5228,4.5788,4.5086,4.5614,1428848.0,6496233.3014,14913.0,756173.0,3437477.748,0.0,55.71,56.24,55.45,56.04,124599.64,6957096.0525,7406.0,59876.75,3344170.3837,0.0,1.118,1.129,1.118,1.128,2748848.0,3086863.9618,6785.0,1600457.9,1797029.9148,0.0,0.1471,0.1482,0.1468,0.1478,11504707.0,1696998.6557,3263.0,6298454.0,929071.6499,0.0,41451.37,41714.18,41405.92,41612.33,719.75161,29912984.8612602,28234.0,384.04258,15961633.3316568,0.0
2022-02-06 08:00:00,0.775,0.7767,0.7558,0.7665,462800.0,2022-02-06 08:59:59.999,353210.8534,1063.0,115012.0,87987.9717,0.0,77.65,77.79,77.24,77.76,22579.5,1750163.628,3090.0,10201.97,791058.2168,0.0,1.725,1.729,1.715,1.725,1359653.4,2340263.9942,4690.0,538024.3,926279.1687,0.0,3010.56,3013.47,2998.05,3011.75,7938.3796,23858183.56023,16739.0,3833.0489,11518983.492525,0.0,4.5614,4.5756,4.523,4.5706,941152.0,4284207.4169,10310.0,473400.0,2154489.679,0.0,56.03,56.17,55.53,55.54,100762.16,5617489.9043,6825.0,44242.1,2467132.087,0.0,1.127,1.133,1.126,1.132,3087757.9,3488017.0328,6728.0,1561120.4,1763903.0637,0.0,0.1479,0.1482,0.1474,0.148,8203617.0,1211792.5506,2777.0,4712657.0,696342.8069,0.0,41612.32,41660.63,41489.95,41640.0,629.80212,26187899.555995,23465.0,347.34676,14445194.074022,0.0
2022-02-06 09:00:00,0.7665,0.7671,0.7633,0.7661,126844.0,2022-02-06 09:59:59.999,97073.5183,251.0,77335.0,59177.5479,0.0,77.77,78.05,77.6,78.0,41171.57,3202375.9675,4647.0,29512.78,2295767.129,0.0,1.724,1.728,1.717,1.727,1200590.0,2067829.5761,5050.0,513297.4,884476.2612,0.0,3011.76,3019.45,3009.68,3018.98,7233.2192,21805885.207586,15451.0,3670.1215,11064572.834971,0.0,4.5705,4.6095,4.5552,4.6019,1355338.0,6210550.8573,15451.0,756592.0,3467171.1926,0.0,55.53,55.75,55.19,55.6,110836.47,6146631.7046,7103.0,52161.84,2894137.1649,0.0,1.131,1.134,1.128,1.13,4297793.7,4863539.3355,6891.0,2468518.8,2794110.7601,0.0,0.148,0.1481,0.1474,0.1477,13944548.0,2058809.9898,3753.0,7361827.0,1087098.0793,0.0,41640.0,41672.99,41579.98,41648.99,479.40829,19954923.7036827,25057.0,237.87655,9901203.8148153,0.0
2022-02-06 10:00:00,0.7656,0.7671,0.7546,0.7547,254976.0,2022-02-06 10:59:59.999,194119.3736,548.0,85959.0,65413.5632,0.0,78.01,78.17,77.27,77.39,24284.67,1888497.1299,5006.0,10481.03,814784.7736,0.0,1.727,1.737,1.721,1.722,1128316.4,1951178.9712,5427.0,581620.8,1006271.908,0.0,3018.98,3022.52,3002.0,3007.47,5968.443,17981417.906706,13498.0,2592.5681,7810965.525501,0.0,4.6018,4.6548,4.5702,4.591,1990992.0,9187301.2676,21779.0,1039258.0,4797928.1427,0.0,55.6,55.83,55.02,55.4,96602.62,5355160.2729,6516.0,48512.03,2690682.8899,0.0,1.129,1.131,1.118,1.121,4050119.9,4555636.7128,9698.0,1958720.8,2204481.9991,0.0,0.1477,0.1479,0.147,0.1472,8633887.0,1273684.8559,3244.0,3969266.0,585641.3411,0.0,41649.0,41700.01,41531.16,41578.68,484.01162,20146249.5421289,24221.0,209.26583,8710410.3399306,0.0
2022-02-06 11:00:00,0.7552,0.7579,0.7477,0.7503,339390.0,2022-02-06 11:59:59.999,255250.7182,650.0,120735.0,90927.1396,0.0,77.4,77.59,76.86,77.11,30772.82,2376217.2532,4768.0,14504.89,1120652.4145,0.0,1.721,1.728,1.707,1.711,1150345.2,1972447.0944,5515.0,492409.2,844311.0679,0.0,3007.48,3013.26,2998.53,3006.4,4479.5211,13461293.528242,13284.0,2216.7381,6662546.444673,0.0,4.5904,4.6073,4.5179,4.5525,1225259.0,5579755.4377,13876.0,569794.0,2594565.3553,0.0,55.4,55.51,55.04,55.31,63648.16,3514537.2493,4194.0,32212.79,1778343.1416,0.0,1.12,1.124,1.116,1.117,2369509.1,2653286.4628,5256.0,1052071.5,1178069.2435,0.0,0.1473,0.1475,0.1467,0.147,8393996.0,1234904.5725,2699.0,4548655.0,669346.4623,0.0,41578.68,41627.63,41444.0,41522.0,437.08913,18147651.1422999,21150.0,168.26186,6987180.4281999,0.0
2022-02-06 12:00:00,0.7509,0.7574,0.7504,0.7525,177035.0,2022-02-06 12:59:59.999,133523.4514,401.0,116727.0,88044.874,0.0,77.11,77.56,76.68,77.12,23666.39,1826194.4904,4204.0,12030.48,928585.6216,0.0,1.71,1.721,1.706,1.714,1137443.1,1949929.7909,5304.0,607908.2,1042295.2869,0.0,3006.39,3016.55,3000.01,3009.71,8456.0951,25445681.030544,16654.0,3627.7693,10917423.420358,0.0,4.5524,4.6,4.5428,4.5981,1223030.0,5590475.5103,13751.0,613807.0,2805994.3044,0.0,55.31,55.58,54.5,54.9,166573.7,9157559.6058,11353.0,69599.54,3828459.2535,0.0,1.117,1.125,1.117,1.125,2555398.0,2863885.3829,5672.0,1447670.6,1623124.8367,0.0,0.147,0.1476,0.1459,0.1471,18720606.0,2747605.1939,5209.0,7681110.0,1127359.4874,0.0,41522.0,41645.34,41487.82,41610.99,596.48693,24793652.2788972,26671.0,334.71847,13912907.14216,0.0
2022-02-06 13:00:00,0.7529,0.7589,0.7502,0.7556,247665.0,2022-02-06 13:59:59.999,187007.4983,614.0,142057.0,107315.2335,0.0,77.12,77.53,76.67,77.2,35396.95,2728272.7144,5570.0,16600.66,1280026.7919,0.0,1.714,1.723,1.703,1.716,2579506.6,4416488.8291,8637.0,1287200.3,2203758.0475,0.0,3009.71,3020.05,3000.13,3014.0,11408.2134,34371559.825419,20926.0,5792.4553,17458243.581005,0.0,4.5981,4.6176,4.5573,4.5766,1911146.0,8770798.9602,20295.0,938624.0,4306975.9881,0.0,54.9,55.1,54.5,54.9,192980.67,10578499.0366,11023.0,93880.47,5146897.9489,0.0,1.124,1.129,1.119,1.126,3825234.0,4301796.9824,8231.0,1819724.6,2047281.1178,0.0,0.1471,0.1477,0.1466,0.1475,14536998.0,2140610.2422,3972.0,7687522.0,1132038.4355,0.0,41610.99,41834.99,41479.28,41692.35,1375.97812,57344763.4865571,42796.0,762.59038,31791876.7359047,0.0
2022-02-06 14:00:00,0.7561,0.7707,0.7388,0.7391,792298.0,2022-02-06 14:59:59.999,593855.8579,1777.0,332652.0,250151.3286,0.0,77.2,78.0,74.52,74.84,251528.87,19049076.5699,30978.0,149127.24,11272015.6898,0.0,1.717,1.736,1.68,1.683,5255542.4,8962731.6902,22677.0,2418212.1,4127543.6393,0.0,3014.0,3047.0,2970.99,2977.68,37007.8769,111236702.047196,60064.0,17757.151,53418176.358875,0.0,4.5763,4.6494,4.4356,4.4575,4093332.0,18565532.6399,42162.0,2054758.0,9325196.2479,0.0,54.9,55.61,53.15,53.58,476742.62,25850884.7996,32475.0,223925.1,12152883.5057,0.0,1.126,1.138,1.104,1.107,10153084.3,11377107.7788,20525.0,4219880.2,4733160.6779,0.0,0.1474,0.1488,0.1453,0.1456,33203210.0,4879646.6297,9597.0,15849034.0,2329563.83,0.0,41692.35,42168.0,41204.45,41306.34,3357.29142,139876722.1950846,94181.0,1722.85585,71852954.409158,0.0
2022-02-06 15:00:00,0.7399,0.7617,0.7327,0.7523,456452.0,2022-02-06 15:59:59.999,341630.1401,1399.0,291802.0,218399.136,0.0,74.88,75.71,74.1,75.59,103110.32,7745197.1087,13770.0,56001.02,4210000.6236,0.0,1.683,1.695,1.666,1.692,3779302.5,6352411.8442,14640.0,1754489.0,2950394.8809,0.0,2977.67,2996.06,2950.21,2991.65,30634.9463,91230916.319097,43069.0,14781.2542,44003776.495794,0.0,4.4575,4.5609,4.3868,4.5458,4270299.0,19154665.8049,42717.0,2166858.0,9727754.8595,0.0,53.58,54.5,53.08,54.09,305666.4,16451405.5966,18502.0,170140.8,9161235.5785,0.0,1.106,1.116,1.097,1.112,9725012.7,10762493.5232,17770.0,4805152.3,5322797.3507,0.0,0.1457,0.1466,0.1445,0.1463,28016060.0,4076680.085,7198.0,13451377.0,1957613.1874,0.0,41306.34,41600.0,41116.56,41519.49,2034.81916,84189920.8234079,49926.0,1077.26642,44598053.2118359,0.0
